Total Angular momentum transfered, a: 1nm    v: 0.28c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
3.0311277204584731e-21 1.7569331557862594e-24 -1.3157591457463482e-05 -2.7225173069456399e-07  -2.3941742037326089e-19 -5.1073940176190824e-28 2.5356399485094109e-05 9.1982057448389775e-11 3.6159613230608633e-21 -7.1566897822205636e-24 0 0 
