Total Angular momentum transfered, a: 1nm    v: 0.37c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
1.3846129835179235e-21 3.0273670539703753e-24 -6.8665620339518705e-06 -2.731176342086015e-07  -1.6874255020528093e-19 1.8451412958897841e-28 1.3477637524784096e-05 9.2043579411816447e-11 2.6624322192555805e-21 -1.0545603293387486e-23 0 0 
