Total Angular momentum transfered, a: 1nm    v: 0.19c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
4.7103573873485419e-21 5.7851183349255127e-25 -2.5276266878024915e-05 -2.22448088634906e-07  -3.2324584549357765e-19 -1.9480214916809934e-29 4.8063298744254538e-05 7.5650252008313678e-11 5.9274855320980631e-21 -4.5339618063593874e-24 0 0 
