Total Angular momentum transfered, a: 1nm    v: 0.55c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
9.5832395805033884e-23 3.3538223325623301e-24 -2.1336512453906119e-06 -2.3989715321378097e-07  -6.7899451368890595e-20 -1.7065236963074174e-28 4.4748619638735073e-06 8.0652010101792947e-11 1.5446541545327707e-21 -1.4231396388816803e-23 0 0 
