Angular Momentum Spectrum, a: 1nm    v: 0.1c   b: 5.5nm    Lmax: 10 

         w(au)                   dlEdwx                 dlHdwx                   dlEdwy                   dlHdwy                 dlEdwz                dlHdwz                  dlEsdwx                dlHsdwx                   dlEsdwy                   dlHsdwy                dlEsdwz                dlHsdwz              dlEedwx                dlHedwx                   dlEedwy                   dlHedwy                dlEedwz                dlHedwz
1.9026473749989004e-05 1.0573395377779396e-22 4.7462197691055526e-27 -1.5216260522463685e-05 1.9107325611193971e-17 -5.0325441754810455e-14 -2.1699181559207546e-16 1.995157714739889e-25 -1.2085918189405834e-35 -3.6968132970326794e-17 3.6968192143973957e-17 1.3362431091514263e-15 2.2606277160392399e-16 2.1154402229772061e-22 4.9337832235223416e-29 2.1154402229772061e-22 4.9337832235223416e-29 0 0 
0.00011466035529547614 1.6903468261959561e-21 -1.2514489347719903e-26 -1.5216689256260959e-05 6.9370009456309313e-16 -1.827723810386541e-12 -7.8802282546479765e-15 -1.6945384439933947e-21 -1.5410246722168745e-33 -1.3418690511960731e-15 1.3420116984760424e-15 4.8533579702049958e-14 8.2064682300138561e-15 8.4423032427368675e-22 -2.5874940630969317e-26 8.4423032427368675e-22 -2.5874940630969317e-26 0 0 
0.00030909556319275167 5.0849192211020557e-21 -1.0176955833374128e-25 -1.5219024112734449e-05 5.0308919374423201e-15 -1.3283926945780172e-11 -5.7254115539138724e-14 3.3296191508371775e-24 -2.3498326260323825e-38 -9.7200035711346418e-15 9.7262730010363491e-15 3.5291543930755182e-13 5.9476009034448314e-14 1.6975369681307933e-21 1.0553647250503543e-26 1.6975369681307933e-21 1.0553647250503543e-26 0 0 
0.00060381002773196579 3.3829544741439284e-21 -5.4147043122404719e-26 -1.5225695168972435e-05 1.907188598669887e-14 -5.0708035585126131e-11 -2.1833943106967526e-13 -3.3683383545530244e-21 -5.9322252827137323e-31 -3.6711928248999182e-14 3.6793363418285639e-14 1.349262447972274e-12 2.249839617652902e-13 6.7829344378561912e-21 -1.0237777115559486e-25 6.7829344378561912e-21 -1.0237777115559486e-25 0 0 
0.00099526141642011789 1.6933026682726476e-20 -1.4884957872344962e-27 -1.5239577902466338e-05 5.1041637678111333e-14 -1.3784453658916032e-10 -5.9232019122937181e-13 -1.3559543790009026e-23 6.208843792496254e-33 -9.7436753337179494e-14 9.7982961157556039e-14 3.6805988850786332e-12 5.9910764010266524e-13 6.8165464706361864e-21 -1.1549255965170543e-25 6.8165464706361864e-21 -1.1549255965170543e-25 0 0 
0.0014824882151224517 6.8470503298143668e-21 1.0031796525003981e-25 -1.5263868738929236e-05 1.1012055524048438e-13 -3.0609666636550669e-10 -1.3106441188281378e-12 -1.6304375900388283e-23 -2.5043015226288161e-32 -2.0692336078075855e-13 2.0939822057804442e-13 8.2244207825978594e-12 1.2802023327050709e-12 1.3552756724916906e-20 -1.7830506404418267e-25 1.3552756724916906e-20 -1.7830506404418267e-25 0 0 
0.002066858090835122 2.7131285259680688e-20 -4.7306954990530462e-29 -1.5302086364188384e-05 2.0458365970203686e-13 -5.9565297142214764e-10 -2.5367514134516851e-12 -2.7104759839548086e-20 -5.0459180781597538e-32 -3.7413286448694935e-13 3.8280746915754914e-13 1.6159162056163599e-11 2.3399661386075609e-12 1.3560343157100723e-20 -1.3929160010552239e-25 1.3560343157100723e-20 -1.3929160010552239e-25 0 0 
0.0027485983073944342 -2.3423225768197493e-23 -2.0659788875033289e-25 -1.5357836741077791e-05 3.3902406065269059e-13 -1.0549547124398683e-09 -4.459992901961994e-12 6.262961448226346e-23 2.3880629739453436e-35 -5.9340315547267154e-13 6.1871861119235955e-13 2.8991179161387132e-11 3.7810409117348441e-12 -5.1381863843496284e-23 -2.9862984197208824e-25 -5.1381863843496284e-23 -2.9862984197208824e-25 0 0 
0.0035262582785906549 1.3473450243010293e-20 -8.2102118506899653e-25 -1.5434572457209835e-05 5.1279329224847601e-13 -1.739505697404519e-09 -7.2878853265153542e-12 -1.3569302943555075e-20 -2.5639448323573466e-29 -8.3849272053009283e-13 9.0276867972279128e-13 4.8540795448569242e-11 5.5149700441593943e-12 4.0567055576997138e-20 -6.0566011385013206e-25 4.0567055576997138e-20 -6.0566011385013206e-25 0 0 
0.0043988611750225559 -1.3586034853655057e-20 -1.2083517861039862e-24 -1.5535633648821099e-05 7.2168456078453668e-13 -2.7127624980774015e-09 -1.1249458520684259e-11 -2.701453605878e-20 -1.4370382251670785e-34 -1.0636025272018781e-12 1.2099919663986677e-12 7.6944322102102013e-11 7.3884191100529328e-12 4.0727441630125643e-20 -1.6490018110021805e-24 4.0727441630125643e-20 -1.6490018110021805e-24 0 0 
0.0053665201059923673 2.7188949893782393e-20 -8.2092051728554961e-25 -1.5664304050494971e-05 9.6139026146148762e-13 -4.0475587185607567e-09 -1.6602126108488853e-11 -8.1295778075589211e-20 2.0155377320414299e-28 -1.2077777476471541e-12 1.5135758701238415e-12 1.166452576534907e-10 9.2368519302727849e-12 2.7316642489448223e-20 -7.133777021908183e-25 2.7316642489448223e-20 -7.133777021908183e-25 0 0 
0.0064289772130523837 2.6992414628230794e-20 -1.2209770120478923e-24 -1.5823612696860411e-05 1.2301707491829207e-12 -5.8250247962112238e-09 -2.362794055669664e-11 -3.3189666702201005e-23 9.7812678114366675e-29 -1.1970204504683411e-12 1.7922199276275014e-12 1.7031686678690534e-10 1.0929616412898295e-11 2.7316589358298509e-20 -1.4800857087560868e-24 2.7316589358298509e-20 -1.4800857087560868e-24 0 0 
0.0075850403960396329 3.126601395755136e-22 -1.6545568655868078e-24 -1.6016151915573098e-05 1.5299641042907008e-12 -8.13287806731818e-09 -3.262609383472107e-11 -8.1452900225674713e-20 -3.9193637355176374e-30 -9.4192894751636841e-13 2.0336322807779792e-12 2.407899361634034e-10 1.2391333371404749e-11 2.6894148616138362e-20 -2.4918554815803839e-24 2.6894148616138362e-20 -2.4918554815803839e-24 0 0 
0.0088336519977958439 5.1196343012904929e-22 -8.4050309899828417e-25 -1.6244162301680039e-05 1.8662099462171996e-12 -1.1066317627487653e-08 -4.3914273662855928e-11 -2.7318271302032497e-20 -2.050916959324705e-28 -3.3030355344403913e-13 2.2341015453869139e-12 3.3108703013727269e-10 1.3599219240252678e-11 8.1345949922740555e-20 2.754364100089395e-24 8.1345949922740555e-20 2.754364100089395e-24 0 0 
0.010174383216260852 2.7032659784635863e-20 -2.5336190881351187e-24 -1.6509613796965474e-05 2.2467522411256465e-12 -1.4729232803851484e-08 -5.7830246728195665e-11 -5.4323547216558088e-20 -2.0189927455293118e-28 7.8390498148739656e-13 2.3956376639854422e-12 4.4448281947196657e-10 1.4565537267552865e-11 -1.0235328142709279e-22 1.8806165475409087e-24 -1.0235328142709279e-22 1.8806165475409087e-24 0 0 
0.011606612792556703 -2.7357887208895795e-20 -3.3329945105261116e-24 -1.6814047606312391e-05 2.6803986249434106e-12 -1.9232175590834971e-08 -7.4721234912843078e-11 -5.4279265366270555e-20 6.0892780645358203e-28 2.59169428519055e-12 2.5229563967828881e-12 5.8446563286782073e-10 1.5319131951635879e-11 8.1346724622773345e-20 -5.7884253225407528e-24 8.1346724622773345e-20 -5.7884253225407528e-24 0 0 
0.013129096547335295 8.1555751385019022e-20 -1.7060544852164476e-24 -1.7158443607491134e-05 3.1758626549775889e-12 -2.4689702188499376e-08 -9.4932120660218883e-11 -1.0842279705392886e-19 1.6031558376890311e-30 5.3384650218766738e-12 2.621536534895376e-12 7.546736653024032e-10 1.589354262881503e-11 -3.5892202461251082e-22 3.2309032970216766e-25 -3.5892202461251082e-22 3.2309032970216766e-25 0 0 
