Total Angular momentum transfered, a: 1nm    v: 0.9c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
1.1820262845694492e-23 3.2009350933523194e-24 -2.1037025940309108e-07 -1.7682621222767031e-07  -9.4343861459664266e-21 -3.9673962402217913e-28 7.2908304221109378e-07 5.9755808059419375e-11 9.680963232714705e-22 -1.106875662071423e-22 0 0 
