Total Angular momentum transfered, a: 1nm    v: 0.5c   b: 6.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 1.2310197659881158e-21 -5.5575487487741793e-24 0 0 
