Total Angular momentum transfered, a: 1nm    v: 0.1c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
1.4007086580080203e-20 -3.4280053766300977e-24 -2.985841927477404e-05 -6.9556307764472467e-08  -2.5150337506493298e-19 1.2537116475490506e-29 5.5489528093642177e-05 2.5120823208447411e-11 1.0681340711024808e-20 -1.9897327884572732e-24 0 0 
