Total Angular momentum transfered, a: 1nm    v: 0.5c   b: 1.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 -9.1461517520362634e-20 -1.201100785712536e-20 0 0 
