Total Angular momentum transfered, a: 1nm    v: 0.72c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
-1.7087086034625843e-22 3.9883301125315098e-24 -7.1878558577472653e-07 -2.0517188996366081e-07  -2.9208145336146471e-20 -9.4537011787060394e-30 1.7398646074373967e-06 6.8925646526962953e-11 1.2345983009596342e-21 -3.5097736784195112e-23 0 0 
