Total Angular momentum transfered, a: 1nm    v: 0.63c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
-1.5673513282261e-22 3.1183553536851903e-24 -1.2384936118880955e-06 -2.2175180330556066e-07  -5.4480191237714256e-20 -2.5901029767204379e-28 2.7512367294804008e-06 7.4506384740087661e-11 1.6875721694318228e-21 -2.3801206220511426e-23 0 0 
