Total Angular momentum transfered, a: 1nm    v: 0.5c   b: 26nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 -7.2072061858577024e-19 -3.2740949249034537e-20 0 0 
