Total Angular momentum transfered, a: 1nm    v: 0.5c   b: 24nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 -5.6304725326484372e-19 -2.7951909648740462e-20 0 0 
