Momentum Spectrum, a: 1nm    v: 0.5c   b: 2.5nm    Lmax: 5 

         w(au)                   dpEdwx                 dpHdwx                 dpEdwz                dpHdwz                  dpEsdwx                dpHsdwx                dpEsdwz                dpHsdwz              dpEedwx                dpHedwx                dpEedwz                dpHedwz
0.12721390824064918 0 0 0 0 0 0 0 0 1.363840206235969e-10 -1.3638402062359866e-10 0 0 
0.13174568684716667 0 0 0 0 0 0 0 0 1.4443684540945309e-10 -1.4443684540946524e-10 0 0 
0.13629444554612472 0 0 0 0 0 0 0 0 1.5267501833658082e-10 -1.5267501833659028e-10 0 0 
0.14085583497741319 0 0 0 0 0 0 0 0 1.6108779490525076e-10 -1.610877949052656e-10 0 0 
0.14542573093919775 0 0 0 0 0 0 0 0 1.6966435485228718e-10 -1.6966435485229803e-10 0 0 
0.14999999999999999 0 0 0 0 0 0 0 0 1.7839341779256573e-10 -1.7839341779258228e-10 0 0 
0.15457426906080224 0 0 0 0 0 0 0 0 1.8726282086652937e-10 -1.8726282086652947e-10 0 0 
0.1591441650225868 0 0 0 0 0 0 0 0 1.9625998793553339e-10 -1.9625998793555335e-10 0 0 
0.16370555445387527 0 0 0 0 0 0 0 0 2.0537244244965531e-10 -2.0537244244967279e-10 0 0 
0.16825431315283332 0 0 0 0 0 0 0 0 2.1458740072131889e-10 -2.1458740072134071e-10 0 0 
0.17278609175935081 0 0 0 0 0 0 0 0 2.2389131627916751e-10 -2.2389131627918674e-10 0 0 
0.17729655404356162 0 0 0 0 0 0 0 0 2.3327037593855684e-10 -2.3327037593857571e-10 0 0 
0.18178162316078159 0 0 0 0 0 0 0 0 2.4271105074811063e-10 -2.4271105074812991e-10 0 0 
0.18623724996716981 0 0 0 0 0 0 0 0 2.521996582101391e-10 -2.521996582101469e-10 0 0 
0.19065916909859268 0 0 0 0 0 0 0 0 2.6172186136077509e-10 -2.6172186136078709e-10 0 0 
0.19504314095029979 0 0 0 0 0 0 0 0 2.7126319657538566e-10 -2.7126319657539424e-10 0 0 
0.19938521038473539 0 0 0 0 0 0 0 0 2.8080967172177072e-10 -2.8080967172177656e-10 0 0 
0.20368146850326141 0 0 0 0 0 0 0 0 2.9034728725573129e-10 -2.9034728725574261e-10 0 0 
0.20792779264670688 0 0 0 0 0 0 0 0 2.9986147513509627e-10 -2.9986147513510635e-10 0 0 
0.21212009748394559 0 0 0 0 0 0 0 0 3.0933766619665482e-10 -3.0933766619667007e-10 0 0 
0.21625461336460747 0 0 0 0 0 0 0 0 3.1876194960231797e-10 -3.1876194960233664e-10 0 0 
0.22032763564290614 0 0 0 0 0 0 0 0 3.2812054057514481e-10 -3.2812054057514838e-10 0 0 
