Total Angular momentum transfered, a: 1nm    v: 0.5c   b: 7.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 7.6732175456972421e-22 -3.6187172024064682e-24 0 0 
