Total Angular momentum transfered, a: 1nm    v: 0.5c   b: 1.5nm   Lmax: 5  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 -6.3281110190437422e-24 -2.3236759681385342e-24 0 0 
