Total Angular momentum transfered, a: 1nm    v: 0.5c   b: 32nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 -1.1859044341621329e-18 -6.4204231750115091e-20 0 0 
