Total Angular momentum transfered, a: 1nm    v: 0.9c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 9.680963232714705e-22 -1.106875662071423e-22 0 0 
