Angular Momentum Spectrum, a: 1nm    v: 0.5c   b: 1.5nm    Lmax: 5 

         w(au)                   dlEdwx                 dlHdwx                 dlEdwz                dlHdwz                  dlEsdwx                dlHsdwx                dlEsdwz                dlHsdwz              dlEedwx                dlHedwx                dlEedwz                dlHedwz
0.1049568590497002 0 0 0 0 0 0 0 0 1.5929689140181353e-24 3.5946813729111066e-26 0 0 
0.10934083090140731 0 0 0 0 0 0 0 0 1.5218830801268595e-24 -3.5542916945637908e-26 0 0 
0.11376275003283018 0 0 0 0 0 0 0 0 1.6640547479094111e-24 -1.5348077771980006e-26 0 0 
0.1182183768392184 0 0 0 0 0 0 0 0 2.3926845452949883e-24 3.6754607296057382e-26 0 0 
0.12270344595643837 0 0 0 0 0 0 0 0 2.7044928621362663e-24 2.3829910224916325e-26 0 0 
0.12721390824064918 0 0 0 0 0 0 0 0 1.6139715467587395e-24 2.2214323091023692e-26 0 0 
0.13174568684716667 0 0 0 0 0 0 0 0 -1.906392817993306e-25 -8.0779356694631609e-27 0 0 
0.13629444554612472 0 0 0 0 0 0 0 0 9.4511847332718982e-25 2.4233807008389483e-27 0 0 
0.14085583497741319 0 0 0 0 0 0 0 0 1.686672967783908e-24 -3.4331226595218434e-26 0 0 
0.14542573093919775 0 0 0 0 0 0 0 0 1.1777630206077289e-24 -5.2102685068037388e-26 0 0 
0.14999999999999999 0 0 0 0 0 0 0 0 -2.762653998956401e-25 -8.885729236409477e-27 0 0 
0.15457426906080224 0 0 0 0 0 0 0 0 1.4637219433067248e-24 7.6740388859900028e-27 0 0 
0.1591441650225868 0 0 0 0 0 0 0 0 1.5138051444573964e-24 7.6740388859900028e-27 0 0 
0.16370555445387527 0 0 0 0 0 0 0 0 1.4637219433067248e-24 0 0 0 
0.16825431315283332 0 0 0 0 0 0 0 0 1.6511300508382701e-24 -6.4623485355705287e-27 0 0 
0.17278609175935081 0 0 0 0 0 0 0 0 1.4798778146456511e-24 5.7353343253188442e-26 0 0 
0.17729655404356162 0 0 0 0 0 0 0 0 1.3829425866120931e-24 8.0779356694631609e-27 0 0 
0.18178162316078159 0 0 0 0 0 0 0 0 1.6220494824282027e-24 -4.7659820449832649e-26 0 0 
0.18623724996716981 0 0 0 0 0 0 0 0 1.6543612251060553e-24 1.2116903504194741e-26 0 0 
0.19065916909859268 0 0 0 0 0 0 0 0 1.5606571713402827e-24 -5.1294891501091072e-26 0 0 
0.19504314095029979 0 0 0 0 0 0 0 0 1.6155871338926322e-24 -4.4832542965520543e-26 0 0 
0.19938521038473539 0 0 0 0 0 0 0 0 1.4831089889134363e-24 -4.4428646182047385e-26 0 0 
0.20368146850326141 0 0 0 0 0 0 0 0 1.6220494824282027e-24 5.0890994717617914e-26 0 0 
0.20792779264670688 0 0 0 0 0 0 0 0 9.6935228033557931e-27 -3.7966297646476856e-26 0 0 
0.21212009748394559 0 0 0 0 0 0 0 0 3.1924001765718412e-24 6.4623485355705287e-27 0 0 
0.21625461336460747 0 0 0 0 0 0 0 0 3.2861042303376138e-24 3.5542916945637908e-26 0 0 
0.22032763564290614 0 0 0 0 0 0 0 0 3.3507277156933191e-24 6.8662453190436868e-26 0 0 
0.22433524028858631 0 0 0 0 0 0 0 0 -2.5849394142282115e-25 -3.6350710512584224e-26 0 0 
0.22827355040492786 0 0 0 0 0 0 0 0 -2.358757215483243e-25 -4.2005265481208437e-26 0 0 
0.23213904374658362 0 0 0 0 0 0 0 0 3.4024265039778834e-24 -7.1085833891275816e-26 0 0 
0.23592828245269559 0 0 0 0 0 0 0 0 3.6189151799194961e-24 2.261821987449685e-26 0 0 
0.23963759291324221 0 0 0 0 0 0 0 0 3.3507277156933191e-24 -4.0389678347315804e-26 0 0 
0.24326335569010848 0 0 0 0 0 0 0 0 3.140701388287277e-24 -2.1810426307550534e-26 0 0 
0.24680235572285714 0 0 0 0 0 0 0 0 1.5412701257335711e-24 -5.7353343253188442e-26 0 0 
0.25025148317630552 0 0 0 0 0 0 0 0 4.7950626133933323e-24 -1.0501316370302109e-26 0 0 
0.25360736092313679 0 0 0 0 0 0 0 0 3.1988625251074117e-25 3.1503949110906327e-26 0 0 
0.2568666686365555 0 0 0 0 0 0 0 0 1.5186519058590742e-25 -4.5236439748993701e-26 0 0 
0.26002655628046911 0 0 0 0 0 0 0 0 -3.9097208640201699e-25 4.0389678347315804e-27 0 0 
0.26308430317280629 0 0 0 0 0 0 0 0 3.3765771098356013e-24 8.0779356694631609e-27 0 0 
0.26603686685879724 0 0 0 0 0 0 0 0 4.8984601899624608e-24 -1.6155871338926322e-27 0 0 
0.26888125681490715 0 0 0 0 0 0 0 0 4.9727771981215218e-24 8.0779356694631609e-28 0 0 
0.27161504507778822 0 0 0 0 0 0 0 0 4.8726107958201786e-24 -1.9387045606711586e-26 0 0 
0.27423596457345972 0 0 0 0 0 0 0 0 1.7609899759429691e-24 1.6155871338926322e-26 0 0 
0.27674133444452076 0 0 0 0 0 0 0 0 0 -5.0890994717617914e-26 0 0 
0.27912850667734385 0 0 0 0 0 0 0 0 5.0244759864060861e-24 -2.4233807008389483e-26 0 0 
0.28139553487580116 0 0 0 0 0 0 0 0 -1.001664023013432e-25 -6.9470246757383184e-26 0 0 
0.28354068270442911 0 0 0 0 0 0 0 0 -5.3960610272013915e-25 -6.0584517520973707e-26 0 0 
0.28556164013417312 0 0 0 0 0 0 0 0 1.3409373211308847e-24 1.0501316370302109e-26 0 0 
0.287456079346467 0 0 0 0 0 0 0 0 1.8708499010476681e-24 -1.454028420503369e-26 0 0 
0.28922260578117931 0 0 0 0 0 0 0 0 -5.1375670857785703e-25 -3.2311742677852644e-27 0 0 
0.29086013160044433 0 0 0 0 0 0 0 0 4.8047561361966881e-24 -2.1810426307550534e-26 0 0 
0.29236669476193233 0 0 0 0 0 0 0 0 3.2505613133919759e-24 -6.0584517520973707e-26 0 0 
0.29374017729208624 0 0 0 0 0 0 0 0 1.6899041420516933e-24 -1.7125223619261901e-25 0 0 
0.29497983937945005 0 0 0 0 0 0 0 0 3.4412005951913065e-24 -5.573775611929581e-26 0 0 
0.29608550520289856 0 0 0 0 0 0 0 0 5.2571205336866251e-24 -1.2682359001057163e-25 0 0 
0.29705547179785474 0 0 0 0 0 0 0 0 3.3378030186221781e-24 8.885729236409477e-27 0 0 
0.29788739876038545 0 0 0 0 0 0 0 0 -3.5542916945637908e-26 8.3202737395470557e-26 0 0 
0.298581384181417 0 0 0 0 0 0 0 0 3.2182495707141233e-24 -4.2005265481208437e-26 0 0 
0.29913918906551284 0 0 0 0 0 0 0 0 -1.9387045606711586e-25 6.3815691788758971e-26 0 0 
0.29955928391852837 0 0 0 0 0 0 0 0 -5.169878828456423e-26 1.454028420503369e-26 0 0 
0.29983649862733552 0 0 0 0 0 0 0 0 -2.3264454728053903e-25 3.9581884780369488e-26 0 0 
0.29997286691489861 0 0 0 0 0 0 0 0 -1.0985992510469899e-25 -4.6852026882886333e-26 0 0 
0.30000059078074809 0 0 0 0 0 0 0 0 3.1730131309651296e-24 -4.1197471914262121e-26 0 0 
0.30000356082818674 0 0 0 0 0 0 0 0 3.4250447238523802e-24 -9.6935228033557931e-27 0 0 
0.30000960107539265 0 0 0 0 0 0 0 0 -9.6935228033557931e-26 7.2701421025168448e-26 0 0 
0.30001876084094969 0 0 0 0 0 0 0 0 -1.7125223619261901e-25 -5.2506581851510546e-26 0 0 
0.30003093563367417 0 0 0 0 0 0 0 0 5.1763411769919935e-24 -7.3509214592114764e-26 0 0 
0.30004610295221368 0 0 0 0 0 0 0 0 7.7548182426846345e-26 -4.8467614016778965e-27 0 0 
0.30006431407443207 0 0 0 0 0 0 0 0 3.8774091213423172e-25 -4.3620852615101069e-26 0 0 
0.3000855865904401 0 0 0 0 0 0 0 0 5.0923306460295766e-24 -9.6935228033557931e-27 0 0 
0.30010988814452072 0 0 0 0 0 0 0 0 3.3151847987476812e-24 1.857925203976527e-26 0 0 
0.30013720290229112 0 0 0 0 0 0 0 0 3.0696155543960011e-25 -5.169878828456423e-26 0 0 
0.30016755019256702 0 0 0 0 0 0 0 0 -3.3927329811745276e-25 -5.6545549686242126e-26 0 0 
0.30020093951885418 0 0 0 0 0 0 0 0 4.888766667159105e-24 1.5348077771980006e-26 0 0 
0.30023735358012893 0 0 0 0 0 0 0 0 4.8499925759456818e-24 -9.1280673064933718e-26 0 0 
0.30027678100656341 0 0 0 0 0 0 0 0 -2.5203159288725062e-25 -8.1587150261577925e-26 0 0 
0.30031923113205899 0 0 0 0 0 0 0 0 -1.7125223619261901e-25 -2.1002632740604218e-26 0 0 
0.30036470895443051 0 0 0 0 0 0 0 0 -8.7241705230202138e-26 -2.1002632740604218e-26 0 0 
0.30041320235572655 0 0 0 0 0 0 0 0 4.6141168543973575e-24 6.7854659623490551e-26 0 0 
0.3004647020007068 0 0 0 0 0 0 0 0 -2.4556924435168009e-25 -6.8662453190436868e-26 0 0 
0.30051921244176577 0 0 0 0 0 0 0 0 5.1440294343141409e-24 3.2311742677852644e-27 0 0 
0.30057673584545436 0 0 0 0 0 0 0 0 3.153626085358418e-24 -8.8049498797148454e-26 0 0 
0.30063726226509496 0 0 0 0 0 0 0 0 -1.3247814497919584e-25 -4.2005265481208437e-26 0 0 
0.30070078325932281 0 0 0 0 0 0 0 0 3.7901674161121151e-24 -8.885729236409477e-26 0 0 
0.30076730048515166 0 0 0 0 0 0 0 0 5.0697124261550798e-24 -1.3732490638087374e-26 0 0 
0.30083681409142204 0 0 0 0 0 0 0 0 3.2376366163208349e-24 -9.7743021600504247e-26 0 0 
0.30090931506552177 0 0 0 0 0 0 0 0 5.1892658740631346e-24 -1.4863401631812216e-25 0 0 
0.30098479527725086 0 0 0 0 0 0 0 0 -2.4233807008389483e-25 -4.0389678347315804e-27 0 0 
0.30106325434740078 0 0 0 0 0 0 0 0 4.9340031069080987e-24 -8.5626118096309505e-26 0 0 
0.30114469084704187 0 0 0 0 0 0 0 0 4.5850362859872901e-24 -3.6350710512584224e-26 0 0 
0.30122909609124293 0 0 0 0 0 0 0 0 4.6755091654852775e-24 6.4623485355705287e-27 0 0 
0.3013164619346731 0 0 0 0 0 0 0 0 4.8661484472846081e-24 -2.5849394142282115e-26 0 0 
0.30140678641540108 0 0 0 0 0 0 0 0 4.8370678788745407e-24 -6.5431278922651603e-26 0 0 
0.30150006678721131 0 0 0 0 0 0 0 0 4.7982937876611176e-24 -6.0584517520973707e-26 0 0 
0.30159629435932384 0 0 0 0 0 0 0 0 3.4282758981201655e-24 2.3426013441443167e-26 0 0 
0.30169546077511855 0 0 0 0 0 0 0 0 -1.906392817993306e-25 -1.203612414750011e-25 0 0 
0.30179756275556435 0 0 0 0 0 0 0 0 3.0469973345215043e-24 -7.02780403243295e-26 0 0 
0.30190259640313605 0 0 0 0 0 0 0 0 3.7449309763631214e-24 -7.02780403243295e-26 0 0 
0.30201055282261291 0 0 0 0 0 0 0 0 2.5849394142282115e-26 -1.0339757656912846e-25 0 0 
0.30212142332185188 0 0 0 0 0 0 0 0 3.2667171847309023e-24 4.0389678347315804e-27 0 0 
0.3022352034731085 0 0 0 0 0 0 0 0 3.2182495707141233e-24 -9.6127434466611615e-26 0 0 
0.3023518883399543 0 0 0 0 0 0 0 0 3.4315070723879507e-24 -1.2359241574278636e-25 0 0 
0.30247146869773511 0 0 0 0 0 0 0 0 5.2991257991678335e-25 3.4735123378691592e-26 0 0 
0.3025939354371715 0 0 0 0 0 0 0 0 5.244195836615484e-24 -8.9665085931041086e-26 0 0 
0.30271928309559171 0 0 0 0 0 0 0 0 -1.809457589959748e-25 9.6935228033557931e-27 0 0 
0.30284750577789543 0 0 0 0 0 0 0 0 -5.8161136820134758e-25 3.2311742677852644e-26 0 0 
0.30297859384828757 0 0 0 0 0 0 0 0 9.0472879497987402e-26 -3.2311742677852644e-27 0 0 
0.30311253772548813 0 0 0 0 0 0 0 0 5.292663450632263e-24 -3.6350710512584224e-26 0 0 
0.30324933099307072 0 0 0 0 0 0 0 0 5.4994586037705199e-24 -5.9776723954027391e-26 0 0 
0.30338896685726768 0 0 0 0 0 0 0 0 5.0212448121383008e-24 -3.7966297646476856e-26 0 0 
0.30353143521647546 0 0 0 0 0 0 0 0 5.0503253805483682e-24 -7.02780403243295e-26 0 0 
0.30367672598016987 0 0 0 0 0 0 0 0 3.3668835870322455e-24 -8.1587150261577925e-26 0 0 
0.30382483183890985 0 0 0 0 0 0 0 0 5.0406318577450124e-24 -3.3927329811745276e-26 0 0 
0.30397574514708342 0 0 0 0 0 0 0 0 2.652794073851702e-24 -5.573775611929581e-26 0 0 
0.3041294553003685 0 0 0 0 0 0 0 0 -3.1019272970738538e-25 -1.3086255784530321e-25 0 0 
0.30428595167385342 0 0 0 0 0 0 0 0 3.5769099144382876e-24 -1.2359241574278636e-25 0 0 
0.3044452261125361 0 0 0 0 0 0 0 0 3.2731795332664728e-24 -8.885729236409477e-27 0 0 
0.30460727015695027 0 0 0 0 0 0 0 0 3.9452637809658078e-24 -7.9163769560738977e-26 0 0 
0.3047720726753122 0 0 0 0 0 0 0 0 2.5203159288725062e-25 -1.1874565434110847e-25 0 0 
0.30493962249179912 0 0 0 0 0 0 0 0 3.5607540430993613e-24 8.0779356694631609e-28 0 0 
0.30510991064440918 0 0 0 0 0 0 0 0 -2.5849394142282115e-26 -1.2924697071141057e-26 0 0 
0.3052829278917657 0 0 0 0 0 0 0 0 4.3588540872423216e-24 6.9470246757383184e-26 0 0 
0.30545866255853232 0 0 0 0 0 0 0 0 2.8692827497933147e-24 -1.3409373211308847e-25 0 0 
0.30563710290779411 0 0 0 0 0 0 0 0 -3.0373038117181485e-25 -3.2311742677852644e-26 0 0 
0.30581823920302886 0 0 0 0 0 0 0 0 4.9792395466570924e-24 -1.6317430052315585e-25 0 0 
0.30600206144869169 0 0 0 0 0 0 0 0 6.4623485355705287e-26 -4.7659820449832649e-26 0 0 
0.30618855741616091 0 0 0 0 0 0 0 0 4.9307719326403134e-24 -3.3927329811745276e-26 0 0 
0.30637771480205561 0 0 0 0 0 0 0 0 3.5316734746892939e-24 -9.1280673064933718e-26 0 0 
0.3065695231235866 0 0 0 0 0 0 0 0 4.6787403397530628e-24 -4.9275407583725281e-26 0 0 
0.3067639716558373 0 0 0 0 0 0 0 0 -2.3910689581610956e-25 -5.2506581851510546e-26 0 0 
0.30696104761198062 0 0 0 0 0 0 0 0 3.2214807449819086e-24 -2.9080568410067379e-26 0 0 
0.30716073812053796 0 0 0 0 0 0 0 0 4.7853690905899765e-24 -6.5431278922651603e-26 0 0 
0.30736303197774273 0 0 0 0 0 0 0 0 3.5155176033503676e-24 5.2506581851510546e-26 0 0 
0.30756791775203129 0 0 0 0 0 0 0 0 2.8628204012577442e-24 3.8774091213423172e-26 0 0 
0.30777538209719352 0 0 0 0 0 0 0 0 3.3604212384966749e-24 1.2116903504194741e-26 0 0 
0.30798541157500653 0 0 0 0 0 0 0 0 3.3927329811745276e-25 -1.6155871338926322e-27 0 0 
0.30819799428392974 0 0 0 0 0 0 0 0 3.1439325625550622e-24 6.3007898221812655e-26 0 0 
0.3084131181070271 0 0 0 0 0 0 0 0 2.9306750608812348e-24 -6.9470246757383184e-26 0 0 
0.30863076914050946 0 0 0 0 0 0 0 0 -1.906392817993306e-25 -5.8968930387081074e-26 0 0 
0.30885093338319863 0 0 0 0 0 0 0 0 3.0954649485382833e-24 -6.4623485355705287e-27 0 0 
0.30907359825752045 0 0 0 0 0 0 0 0 -3.5542916945637908e-26 -7.8355975993792661e-26 0 0 
0.30929875098144011 0 0 0 0 0 0 0 0 -3.9420326066980225e-25 -1.3490152568003479e-25 0 0 
0.30952637709782327 0 0 0 0 0 0 0 0 5.2183464424732019e-24 -3.2311742677852644e-27 0 0 
0.30975646204835283 0 0 0 0 0 0 0 0 -3.2957977531409696e-25 8.885729236409477e-27 0 0 
0.30998899260014878 0 0 0 0 0 0 0 0 5.5576197405906547e-25 3.2311742677852644e-27 0 0 
0.3102239553256797 0 0 0 0 0 0 0 0 4.8338367046067555e-24 -4.4428646182047385e-26 0 0 
0.31046133522072034 0 0 0 0 0 0 0 0 -6.7854659623490551e-25 5.2506581851510546e-26 0 0 
0.31070111717734966 0 0 0 0 0 0 0 0 3.2311742677852644e-24 -4.9275407583725281e-26 0 0 
0.31094328732742715 0 0 0 0 0 0 0 0 3.2053248736429822e-24 -6.5431278922651603e-26 0 0 
0.31118783161709973 0 0 0 0 0 0 0 0 2.7303422562785484e-24 -1.4378725491644426e-25 0 0 
0.31143473450301623 0 0 0 0 0 0 0 0 -5.7514901966577706e-25 -8.4818324529363189e-26 0 0 
0.31168398033666844 0 0 0 0 0 0 0 0 -5.4283727698792441e-25 -7.9971563127685293e-26 0 0 
0.31193555463426204 0 0 0 0 0 0 0 0 -2.7788098702953273e-25 -8.9665085931041086e-26 0 0 
0.31218944273455362 0 0 0 0 0 0 0 0 5.0374006834772271e-24 -5.0890994717617914e-26 0 0 
0.31244562856450336 0 0 0 0 0 0 0 0 3.4508941179946623e-24 -1.454028420503369e-26 0 0 
0.31270409594532783 0 0 0 0 0 0 0 0 3.7352374535597656e-24 5.7353343253188442e-26 0 0 
0.31296482979693069 0 0 0 0 0 0 0 0 -1.2601579644362531e-25 -8.6433911663255821e-26 0 0 
0.31322781486950368 0 0 0 0 0 0 0 0 3.2279430935174791e-24 -6.6239072489597919e-26 0 0 
0.31349303457104072 0 0 0 0 0 0 0 0 -2.4556924435168009e-25 5.3314375418456862e-26 0 0 
0.31376047220394265 0 0 0 0 0 0 0 0 3.4088888525134539e-24 2.1002632740604218e-26 0 0 
0.31403011211104542 0 0 0 0 0 0 0 0 3.3636524127644602e-24 2.4233807008389483e-26 0 0 
0.31430193847279941 0 0 0 0 0 0 0 0 4.326542344564469e-24 -5.4929962552349494e-26 0 0 
0.31457593419009189 0 0 0 0 0 0 0 0 4.7142832566987007e-24 -9.2088466631880034e-26 0 0 
0.31485208205899384 0 0 0 0 0 0 0 0 3.8483285529322498e-24 -5.0890994717617914e-26 0 0 
0.31513036586449461 0 0 0 0 0 0 0 0 3.3022601016765402e-24 -2.7464981276174747e-26 0 0 
0.31541076923620442 0 0 0 0 0 0 0 0 3.5349046489570792e-24 -6.7854659623490551e-26 0 0 
0.31569327458077889 0 0 0 0 0 0 0 0 4.8629172730168229e-24 5.0083201150671598e-26 0 0 
0.31597786420137325 0 0 0 0 0 0 0 0 3.0211479403792222e-24 -1.1874565434110847e-25 0 0 
0.31626452134441668 0 0 0 0 0 0 0 0 -5.62224322594636e-25 7.5124801726007396e-26 0 0 
0.31655322910771699 0 0 0 0 0 0 0 0 -2.1002632740604218e-25 -6.4623485355705287e-26 0 0 
0.31684396941748982 0 0 0 0 0 0 0 0 5.8807371673691811e-25 -2.9888361977013695e-26 0 0 
0.31713672409823351 0 0 0 0 0 0 0 0 -6.7854659623490551e-26 -1.2116903504194741e-26 0 0 
0.3174314758772282 0 0 0 0 0 0 0 0 5.0374006834772271e-24 -4.8467614016778965e-27 0 0 
0.31772820733969809 0 0 0 0 0 0 0 0 -4.4590204895436648e-25 -3.2311742677852644e-27 0 0 
0.31802689994604366 0 0 0 0 0 0 0 0 4.5688804146483638e-24 -5.3314375418456862e-26 0 0 
0.31832753505713929 0 0 0 0 0 0 0 0 4.7982937876611176e-24 -1.001664023013432e-25 0 0 
0.31863009490069605 0 0 0 0 0 0 0 0 7.1085833891275816e-26 -1.2763138357751794e-25 0 0 
0.31893456156878719 0 0 0 0 0 0 0 0 4.4590204895436648e-24 2.7464981276174747e-26 0 0 
0.31924091607138455 0 0 0 0 0 0 0 0 1.906392817993306e-25 -8.4818324529363189e-26 0 0 
0.31954913932148515 0 0 0 0 0 0 0 0 3.7223127564886245e-24 -1.0339757656912846e-25 0 0 
0.31985921306701176 0 0 0 0 0 0 0 0 2.9759115006302285e-24 -9.289626019882635e-26 0 0 
0.3201711189265562 0 0 0 0 0 0 0 0 2.9435997579523758e-24 -2.1002632740604218e-26 0 0 
0.32048483747574891 0 0 0 0 0 0 0 0 -2.6818746422617694e-25 -4.8467614016778965e-26 0 0 
0.32080034919611577 0 0 0 0 0 0 0 0 4.8499925759456818e-24 -3.715850407953054e-26 0 0 
0.32111763537579568 0 0 0 0 0 0 0 0 3.2182495707141233e-24 -9.1280673064933718e-26 0 0 
0.32143667717982172 0 0 0 0 0 0 0 0 4.6981273853597744e-24 -2.9888361977013695e-26 0 0 
0.32175745476621653 0 0 0 0 0 0 0 0 4.5882674602550754e-24 2.5849394142282115e-26 0 0 
0.32207994820205293 0 0 0 0 0 0 0 0 5.1892658740631346e-24 -5.4929962552349494e-26 0 0 
0.32240413833593007 0 0 0 0 0 0 0 0 3.0793090771993569e-24 -9.8550815167450563e-26 0 0 
0.32273000589950696 0 0 0 0 0 0 0 0 4.8790731443557492e-24 2.7464981276174747e-26 0 0 
0.32305753065053078 0 0 0 0 0 0 0 0 3.4702811636013739e-24 -1.7771458472818954e-26 0 0 
0.32338669225920808 0 0 0 0 0 0 0 0 5.6060873546074337e-24 -8.6433911663255821e-26 0 0 
0.32371747115509103 0 0 0 0 0 0 0 0 2.6334070282449904e-24 -4.9275407583725281e-26 0 0 
0.32404984765691663 0 0 0 0 0 0 0 0 3.3281094958188223e-25 3.311953624479896e-26 0 0 
0.32438380114004395 0 0 0 0 0 0 0 0 3.4508941179946623e-24 6.4623485355705287e-27 0 0 
0.32471931089592931 0 0 0 0 0 0 0 0 4.8499925759456818e-24 1.6155871338926322e-26 0 0 
0.3250563569558238 0 0 0 0 0 0 0 0 -8.7241705230202138e-26 -5.4929962552349494e-26 0 0 
0.32539491924626252 0 0 0 0 0 0 0 0 1.6802106192483375e-25 1.9387045606711586e-26 0 0 
0.3257349767786189 0 0 0 0 0 0 0 0 1.8417693326376007e-25 -2.9080568410067379e-26 0 0 
0.32607650848420761 0 0 0 0 0 0 0 0 4.4751763608825911e-24 -3.2311742677852644e-27 0 0 
0.32641949401697845 0 0 0 0 0 0 0 0 5.5156144751094463e-24 1.1309109937248425e-26 0 0 
0.32676391293224999 0 0 0 0 0 0 0 0 1.7125223619261901e-25 2.1810426307550534e-26 0 0 
0.32710974389629088 0 0 0 0 0 0 0 0 5.0890994717617914e-24 -1.2116903504194741e-25 0 0 
0.32745696549934095 0 0 0 0 0 0 0 0 5.0374006834772271e-24 -6.8662453190436868e-26 0 0 
0.32780555703929937 0 0 0 0 0 0 0 0 -1.9710163033490113e-25 -1.2924697071141057e-26 0 0 
0.32815549772151353 0 0 0 0 0 0 0 0 3.4767435121369444e-24 -1.4701842918422953e-25 0 0 
0.32850676588647182 0 0 0 0 0 0 0 0 -3.0696155543960011e-25 1.0501316370302109e-26 0 0 
0.32885933980283194 0 0 0 0 0 0 0 0 6.4623485355705287e-26 -9.289626019882635e-26 0 0 
0.3292131984339382 0 0 0 0 0 0 0 0 5.0374006834772271e-24 2.261821987449685e-26 0 0 
0.32956832065666469 0 0 0 0 0 0 0 0 2.7723475217597568e-24 5.3314375418456862e-26 0 0 
