Total Angular momentum transfered, a: 1nm    v: 0.81c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 1.0825487284320015e-21 -6.4762829051957467e-23 0 0 
