Total Angular momentum transfered, a: 1nm    v: 0.28c   b: 5.5nm   Lmax: 10  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 3.6159613230608633e-21 -7.1566897822205636e-24 0 0 
