Angular Momentum Spectrum, a: 1nm    v: 0.5c   b: 3nm    Lmax: 10 

         w(au)                   dlEdwx                 dlHdwx                   dlEdwy                   dlHdwy                 dlEdwz                dlHdwz                  dlEsdwx                dlHsdwx                   dlEsdwy                   dlHsdwy                dlEsdwz                dlHsdwz              dlEedwx                dlHedwx                   dlEedwy                   dlHedwy                dlEedwz                dlHedwz
1.9026473749989004e-05 -3.3201281123182925e-24 -1.523086400843149e-27 -3.2972018179535102e-05 2.0703201173105021e-17 -1.9189896751948835e-15 -2.4676838624783902e-16 -1.6772775745544527e-26 -9.312589270805198e-36 -2.6887558473276327e-17 2.6887559299589994e-17 -2.5379799570463285e-17 8.9329332356047563e-17 1.6717252113064594e-24 -6.2427984922932114e-27 0 0 0 0 
0.00011466035529547614 -7.5558242160475364e-26 -1.1257522892574792e-26 -3.2972039790480137e-05 7.5178577771438785e-16 -6.9691537407264158e-14 -8.9618361220915192e-15 -1.3162111508183252e-23 1.4806735255499745e-33 -9.7623530850158861e-16 9.7623741431898105e-16 -9.2092476119078802e-16 3.2433823045053754e-15 1.3205812270015084e-23 -2.2560312987007208e-26 0 0 0 0 
0.00030909556319275167 -5.3482540520465569e-23 2.8045773713926652e-26 -3.2972170878137908e-05 5.4589580668912224e-15 -5.0643339202568661e-13 -6.5123849184227331e-14 -5.2595238083625498e-23 -1.0460521472411175e-35 -7.0831553443937089e-15 7.0832515588156703e-15 -6.655341765741677e-15 2.3532891415016458e-14 5.2785020174162221e-23 1.2809609179157812e-25 0 0 0 0 
0.00060381002773196579 6.8026699767638255e-25 -4.947741770151659e-26 -3.2972580697129022e-05 2.0778272731178509e-14 -1.9323363740100863e-12 -2.4848696038497192e-13 -1.0599917186578332e-22 -3.0722263930675182e-33 -2.6891074628540756e-14 2.6892366372066899e-14 -2.4938323318312381e-14 8.9345243083962275e-14 1.0644510616905683e-22 -3.0766122075130672e-26 0 0 0 0 
0.00099526141642011789 2.2925184677054337e-24 -7.4150085461146506e-25 -3.297350286649066e-05 5.6120418585251329e-14 -5.2484433110234258e-12 -6.7493119114156421e-13 -2.0956850019916889e-22 -1.1836765026666133e-30 -7.2198891248245151e-14 7.2207815044190093e-14 -6.4903399336714618e-14 2.3989774938404618e-13 2.1189957792483949e-22 -2.8069319642314594e-25 0 0 0 0 
0.0014824882151224517 -3.1930336159426263e-22 -2.0604610601981125e-25 -3.2975233981433731e-05 1.231439921976631e-13 -1.1638668832949561e-11 -1.4967473691483662e-12 -2.1118636505722141e-22 -5.2388504046088041e-32 -1.566293669449807e-13 1.5667092471410094e-13 -1.3221253120236259e-13 5.2051064191415153e-13 1.0545091603304511e-22 -3.3218546300272765e-25 0 0 0 0 
0.002066858090835122 3.1782372014004348e-22 1.9311752454056536e-25 -3.2978141304099452e-05 2.3504083032620829e-13 -2.2602747364850987e-11 -2.9069236581626179e-12 2.7673380585667491e-24 -3.2659979989374952e-30 -2.9324108190858671e-13 2.933906076141195e-13 -2.1988683072071954e-13 9.7473444807374028e-13 2.1182657697086342e-22 -3.8563271295027966e-25 0 0 0 0 
0.0027485983073944342 2.1026871388919005e-22 -2.5862002820442442e-26 -3.2982653163894963e-05 4.0465830740313082e-13 -3.992229654917528e-11 -5.1348470441074545e-12 -6.5148461888108171e-25 -3.9331031228866384e-31 -4.9002099309398351e-13 4.9046857801725257e-13 -2.9428528323952457e-13 1.6294835993634238e-12 6.3422015248050395e-22 2.7710588188634651e-25 0 0 0 0 
0.0035262582785906549 -7.9848755781076853e-25 -4.6377378520678675e-25 -3.2989244153021577e-05 6.4249877873929322e-13 -6.5601935521374458e-11 -8.4387715082902356e-12 -6.3013825463809501e-26 -2.5648839759827569e-29 -7.453974701482436e-13 7.4656250546116619e-13 -2.8205515467259913e-13 2.4802977518604037e-12 -2.4386913939995918e-24 5.4150355817548461e-25 0 0 0 0 
0.0043988611750225559 6.2723270315268608e-22 -1.2630829574429711e-24 -3.2998441272544897e-05 9.5648258753589538e-13 -1.0189372784945511e-10 -1.310892256353728e-11 3.1364028667258002e-24 5.0462834415659479e-29 -1.0471872836009589e-12 1.0499066929570418e-12 -6.592823106356679e-14 3.4880919793073599e-12 2.0911734980622679e-22 -6.8843311878910429e-25 0 0 0 0 
0.0053665201059923673 6.2711563404732458e-22 -7.9534572550716995e-25 -3.3010834438159829e-05 1.3532450693453074e-12 -1.5134889037551822e-10 -1.9473999778737119e-11 -8.381793134308729e-22 4.9701108577951844e-29 -1.3751789007312624e-12 1.3810003857730837e-12 5.0801402207995012e-13 4.5880922073751053e-12 4.105881227371854e-22 -2.5332691790106308e-25 0 0 0 0 
0.0064289772130523837 8.509561279955009e-22 5.8185477493143902e-26 -3.3027063930935504e-05 1.839736715105491e-12 -2.1678432250725109e-10 -2.7896626109684549e-11 -1.268301707332327e-21 -1.0260130051967048e-28 -1.7057304705551081e-12 1.7173428132674562e-12 1.6132544062149912e-12 5.7055680131630951e-12 1.2524051010894992e-24 -1.2193778400001957e-24 0 0 0 0 
0.0075850403960396329 -1.1330121662304297e-23 7.8858206754289743e-25 -3.304780456350116e-05 2.4249839034509412e-12 -3.0123312214534709e-10 -3.8766705591981114e-11 -5.8897893416343604e-24 -6.3014511166198476e-30 -2.0169989267298243e-12 2.0388307108198666e-12 3.4229985645606441e-12 6.7737623303374929e-12 8.5478979145202695e-22 8.2000091212069925e-26 0 0 0 0 
0.0088336519977958439 1.6884232999200726e-21 7.1422516181914515e-25 -3.3073775475805966e-05 3.1218112047395368e-12 -4.0799345645678096e-10 -5.2507480813677775e-11 -1.7007639330259542e-21 2.0358234435379492e-31 -2.2925918255368772e-12 2.3316256878414945e-12 6.0989388331947685e-12 7.746735118706321e-12 -5.9719790383383393e-25 -1.2285185284648751e-24 0 0 0 0 
0.010174383216260852 2.1295765900673477e-21 -1.6381540331267223e-24 -3.3105753220917904e-05 3.9474315440460577e-12 -5.4068838618563164e-10 -6.9583056160260208e-11 -1.6961825783568931e-21 1.9554433142714107e-28 -2.5220042890770142e-12 2.5888648249372545e-12 9.7911521668023263e-12 8.6017200197841333e-12 1.2815842880828162e-21 -5.985917224457463e-25 0 0 0 0 
0.011606612792556703 2.106785329393282e-21 -1.8022858351440129e-24 -3.3144557739177799e-05 4.9225662032445577e-12 -7.0321126718843074e-10 -9.0491223246585543e-11 -1.6946695672502406e-21 2.0190050511774705e-28 -2.6987865240645226e-12 2.8091403270882539e-12 1.464169252806624e-11 9.3340711661018472e-12 9.9997761342658277e-24 -1.3986790489574022e-24 0 0 0 0 
0.013129096547335295 4.4725031169718189e-22 -9.052043918237816e-26 -3.3191035823974986e-05 6.0703262308083216e-12 -8.9965631800100061e-10 -1.1575439115876558e-10 -2.5454303707406849e-21 -6.0360733310557383e-31 -2.8182571420720107e-12 2.9945590531427608e-12 2.0789154928159962e-11 9.9508160609341705e-12 8.5008427104715272e-22 -3.8017002050938486e-24 0 0 0 0 
0.014740625628899828 1.7138166195595829e-21 -3.4048436169323539e-24 -3.3246074125951674e-05 7.4158978639419829e-12 -1.1343726837559e-09 -1.4592639953674628e-10 -2.5330733046444862e-21 6.6814105960661579e-30 -2.8754675616042485e-12 3.1491332774419985e-12 2.8376443248894829e-11 1.046531045779228e-11 1.7074900361574795e-21 -3.1807512647996688e-26 0 0 0 0 
0.016440405504997868 8.3689394646557129e-22 -1.1561591963549594e-23 -3.3310615199291565e-05 8.9864663938932132e-12 -1.412036040385025e-09 -1.8160155415564538e-10 2.3386414226374786e-24 -4.039330361186053e-28 -2.8634526763827049e-12 3.2775475646022118e-12 3.7557980915577451e-11 1.0893143303506135e-11 1.6966952134131158e-21 -4.7850235756764655e-24 0 0 0 0 
