Total Angular momentum transfered, a: 1nm    v: 0.5c   b: 5.5nm   Lmax: 2  

         DLEx                    DLHx                  DLEz                  DLHz            DLEsx                   DLHsx                 DLEsz                 DLHsz
0 0 0 0  0 0 0 0 2.1506385463061224e-21 -1.1299413260577769e-23 0 0 
