Momentum Spectrum, a: 1nm    v: 0.7c   b: 20nm    Lmax: 2 

         w(au)                   dpEdwx                 dpHdwx                 dpEdwz                dpHdwz                  dpEsdwx                dpHsdwx                dpEsdwz                dpHsdwz              dpEedwx                dpHedwx                dpEedwz                dpHedwz
0.09631853149673858 5.0514205244518711e-11 -1.5829226410161218e-12 6.942121323061841e-14 2.9613659517203403e-14 6.9354930167744973e-16 -6.9354925460252635e-16 2.7713316124152778e-17 -2.771136381238283e-17 8.3097764751895618e-13 -8.3097764751895618e-13 0 0 
0.10061478961526461 5.1036991727426825e-11 -1.6859911456583968e-12 7.6735927683526547e-14 3.2565103632542044e-14 7.7595795179893504e-16 -7.75957896310237e-16 2.7987578242850351e-17 -2.7985305636741074e-17 8.7718346807262641e-13 -8.7718346807263449e-13 0 0 
0.1049568590497002 5.1587632306128801e-11 -1.7920740903251417e-12 8.4654651909902182e-14 3.5742361240360167e-14 8.6625522622421931e-16 -8.6625516102748993e-16 2.8296907791954279e-17 -2.8294282159954874e-17 9.2349155128394205e-13 -9.2349155128395094e-13 0 0 
0.10934083090140731 5.2167427844957571e-11 -1.9011787403884108e-12 9.322207684792769e-14 3.916131361378105e-14 9.6509013478300453e-16 -9.6509005847126276e-16 2.8645355204752773e-17 -2.8642344347772582e-17 9.6977280450911441e-13 -9.6977280450912007e-13 0 0 
0.11376275003283018 5.2777806717459865e-11 -2.0133274803354806e-12 1.024872670355537e-13 4.2839469041841048e-14 1.073168807224588e-15 -1.0731687181764909e-15 2.9037439146372115e-17 -2.9034012404318665e-17 1.0159015779439397e-12 -1.0159015779439429e-12 0 0 
0.1182183768392184 5.3420300655324955e-11 -2.1285530668313011e-12 1.1250367512459178e-13 4.6795954996768923e-14 1.1912542738222052e-15 -1.1912541701500897e-15 2.9478201868569062e-17 -2.947433140402003e-17 1.0617539574144858e-12 -1.0617539574144882e-12 0 0 
0.12270344595643837 5.4096587971725972e-11 -2.2469063360830037e-12 1.2333022383261992e-13 5.1051932365743191e-14 1.3201785347135149e-15 -1.3201784143436823e-15 2.9973318360107621e-17 -2.9968980654190955e-17 1.107211214493126e-12 -1.1072112144931316e-12 0 0 
0.12721390824064918 5.4808544197596487e-11 -2.3684642146134059e-12 1.3503266070941197e-13 5.5631107929717846e-14 1.4608581330943398e-15 -1.4608579936483728e-15 3.05292349756534e-17 -3.0524412579786675e-17 1.1521627922528063e-12 -1.1521627922528108e-12 0 0 
0.13174568684716667 5.5558222335792375e-11 -2.4933250786381881e-12 1.4768389251755949e-13 6.0559840669741116e-14 1.6142975334336101e-15 -1.6142973721495295e-15 3.1153278089255677e-17 -3.114796173912774e-17 1.1965042274335436e-12 -1.1965042274335478e-12 0 0 
0.13629444554612472 5.6347825685329118e-11 -2.6216036500653607e-12 1.6136419808408537e-13 6.5867203142572857e-14 1.7815904459999046e-15 -1.7815902597369068e-15 3.1853768719801433e-17 -3.1847959847527571e-17 1.2401353573404514e-12 -1.2401353573404579e-12 0 0 
0.14085583497741319 5.7179758273911159e-11 -2.753438902789332e-12 1.761628306609928e-13 7.1585581884184782e-14 1.9639376444724285e-15 -1.9639374296206382e-15 3.2640225071744553e-17 -3.2633938670052959e-17 1.2829631772740563e-12 -1.2829631772740662e-12 0 0 
0.14542573093919775 5.8056686784297958e-11 -2.8890027298733268e-12 1.9218004904730053e-13 7.7751433474020836e-14 2.1626700806348698e-15 -2.1626698330561305e-15 3.3523620593874558e-17 -3.3516888566451628e-17 1.3249042627678577e-12 -1.3249042627678643e-12 0 0 
0.14999999999999999 5.8981520620994844e-11 -3.0284952696012926e-12 2.0952786798075563e-13 8.4405539533376076e-14 2.3792558567446707e-15 -2.3792555716715039e-15 3.4516608755129949e-17 -3.4509483768708483e-17 1.3658826145575142e-12 -1.3658826145575245e-12 0 0 
0.15457426906080224 5.995738079603233e-11 -3.1721393672509941e-12 2.2833064460514725e-13 9.1593200575361528e-14 2.6153041831617913e-15 -2.6153038549747097e-15 3.5633767934097743e-17 -3.5626327900488714e-17 1.4058277643898595e-12 -1.4058277643898615e-12 0 0 
0.1591441650225868 6.0987661978351722e-11 -3.3201891923770316e-12 2.4872755926383599e-13 9.9365153204183713e-14 2.8725921541346851e-15 -2.8725917764328338e-15 3.6891997460407556e-17 -3.6884350653024715e-17 1.444677081376643e-12 -1.4446770813766501e-12 0 0 
0.16370555445387527 6.2076112225005261e-11 -3.4729402807612121e-12 2.7087580034722052e-13 1.0777874396603273e-13 3.153099784183932e-15 -3.1530993493653792e-15 3.8311023719044766e-17 -3.8303314610671945e-17 1.4823776906976281e-12 -1.4823776906976354e-12 0 0 
